target_inter_id,target_inter_name,movement,entrance_dir8,entrance_eight_direction,turn_dir_no,exit_dir8,downstream_inter_id,downstream_inter_name,receiving_eight_direction,receiving_turn_dir_no,period,target_overflow_max_pm,target_overflow_mean_pm,target_overflow_max_all,target_sat_max_pm,target_green_util_max_pm,target_queue_max_m_pm,downstream_overflow_max_pm,downstream_sat_max_pm,screen_type,target_overflow_problem,target_sat_problem,target_high_demand,downstream_blocked,downstream_slack,has_downstream_dwd
011wwe281bq00001,和平路与甸新东路路口,西进口直行,6,7,2,2,011wwe281cy00001,二环东路与和平路路口,7,2,evening_peak,0.1086,0.0539,0.2871,1.587,1.587,59.0,0.354,,TYPE1_POINT,False,True,True,False,True,True
011wwe293dv00001,经十路辅路与草山岭西路路口,西进口直行,6,7,2,2,011wwe293wd00001,草山岭中路与草山岭南路路口,7,2,evening_peak,0.1075,0.0295,0.1412,1.7991,1.7991,79.6,0.3108,0.4144,TYPE1_POINT,False,True,True,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,南进口左转,4,5,1,6,011wwe23pcy00001,龙奥南路与龙奥西路路口,3,1,evening_peak,0.0938,0.0302,0.119,1.1586,1.1586,69.2,0.0959,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe283uh00001,姚家街与姚家路路口,南进口左转,4,5,1,6,011wwe283cs00001,和平东路与姚家路路口,3,1,evening_peak,0.0725,0.0188,0.1354,0.9714,0.9714,28.8,0.061,0.7714,TYPE1_POINT,False,True,True,False,True,True
011wwe23pyv00001,龙奥东路与龙洞立交桥路口,北进口左转,0,1,1,2,011wwe23rbm00001,奥体东路与龙奥南路路口,7,1,evening_peak,0.0665,0.0077,0.0665,1.128,1.128,30.0,0.1645,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe29jbf00001,会展路与奥体中路路口,东进口左转,2,3,1,4,011wwe29j2u00001,奥体中路与工业南路路口,1,1,evening_peak,0.0652,0.0132,0.0652,0.9829,0.9829,25.7,0.2477,0.7143,TYPE1_POINT,False,True,True,False,True,True
011wwe22wfv00001,旅游路与洪山路路口,东进口左转,2,3,1,4,011wwe22we400001,洪山路与洪山路路口,1,1,evening_peak,0.0629,0.014,0.1144,1.3902,1.3902,26.4,0.0,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe289qc00001,经十路与转山西路路口,西进口左转,6,7,1,0,011wwe289y900001,礼士路与礼士路路口,5,1,evening_peak,0.0625,0.0202,0.0771,1.1316,1.1316,41.0,0.0736,,TYPE1_POINT,False,True,True,False,True,True
011wwe22q9c00001,浆水泉路与荆山路路口,西进口左转,6,7,1,0,011wwe22r6r00001,荆山北街与浆水泉路路口,5,1,evening_peak,0.0559,0.0091,0.0775,1.1741,1.1741,75.8,0.0271,,TYPE1_POINT,False,True,True,False,True,True
011wwe295cm00001,奥体中路与新泺大街路口,北进口左转,0,1,1,2,011wwe29hj300001,天泺路与新泺大街路口,7,1,evening_peak,0.0426,0.0032,0.094,1.1552,1.1552,18.8,0.0292,0.324,TYPE1_POINT,False,True,True,False,True,True
011wwe293wd00001,草山岭中路与草山岭南路路口,东进口左转,2,3,1,4,011wwe293nq00001,舜义路与辰鸣路路口,1,1,evening_peak,0.0314,0.0102,0.0677,1.0559,1.0559,22.3,0.062,0.0,TYPE1_POINT,False,True,True,False,True,True
